Date,"Quanta Services, Inc. _FT_Title","Quanta Services, Inc. _FT_Subtitle",titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTScore,Subtitles_finBERTLabel,"Quanta Services, Inc. _FT_Title_GPT","Quanta Services, Inc. _FT_Subtitle_GPT"
2023-03-23T04:55:37+0000,Samuel Ross – master of the multidisciplinary space,"...He arrives in a chauffeur-driven Tesla, in a chic ensemble of greys and green....",Neutral,0.9999270439147948,0.9999995231628418,Neutral, Neutral, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2023-01-17T05:00:05+0000,Companies race to work around choke points in world trade,"...Electric carmakers, including Tesla, have been pressing for better supply chain traceability to root out cobalt linked to child labour in the Democratic Republic of Congo....",Neutral,0.9998791217803956,0.9990348815917968,Positive, Neutral, positive
2023-01-23T21:13:08+0000,Stocks make gains as investors bet on smaller Fed rate rise,"...Johnson & Johnson, Microsoft and Tesla are among the US companies reporting results later this week....",Positive,0.9999943971633912,0.9999995231628418,Neutral, positive, Neutral
2023-01-27T21:50:28+0000,US stocks tick upwards to end week higher,"...Shares of Tesla surged 11 per cent, adding double-digit gains for the second session in a row after Elon Musk signalled strong demand for the carmaker’s vehicles....",Positive,0.9842445254325868,1.0,Positive, Positive, Positive
2023-01-19T05:01:21+0000,"Mind the Gap, Goldman Premium content","...One thing to start: Elon Musk made the “split-second decision” to tweet that he had “funding secured” to take Tesla private in 2018 after seeing a story in the Financial Times, a lawyer for the billionaire...",Neutral,0.9995846152305604,0.9982520937919616,Neutral, Neutral, Positive
2022-02-01T12:06:37+0000,Tesla to fix software on thousands of cars over safety concerns,...Tesla has not yet commented on the fix today....,Positive,0.4779958426952362,0.999984860420227,Neutral, Neutral, Neutral
2023-06-27T04:02:36+0000,Peak social media: Trouble at Twitter,"...Then, she says very quietly, a team of engineers from Elon Musk’s other company, Tesla, came in and started asking probing questions....",Neutral,0.6839807629585266,0.9998315572738647,Neutral, Neutral, Positive
2022-05-19T05:00:28+0000,Elon vs ESG,"...Tesla is still in the flagship S&P 500 that actually matters, and for its legion of fans, negging will only solidify their fandom....",Neutral,0.9998193383216858,0.9946078062057496,Neutral, Neutral, Neutral
2022-11-21T03:59:50+0000,FT Tech Champions 2022 - the top 10,"...So ev.energy's vehicle charging software meets two challenges in one, making it cheaper to top up a Tesla and turning thousands of car batteries into storage assets....",Neutral,0.9516347646713256,0.9982028007507324,Negative, positive, Positive
2022-08-29T15:00:07+0000,Electric cars: California’s Year Zero will boost makers with supply muscle Premium content,"...Tesla’s Model Y is the state’s most popular EV, suggesting the company stands to benefit most. Traditional carmakers hope to steal market share....",Positive,0.9999996423721312,1.0,Positive, positive, Neutral
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-04-03T04:00:31+0000,Electric vehicle start-ups face their toughest challenge: making cars ,"...“It’s very easy to look at what Tesla has done and say this is the formula, if you have the Tesla DNA, the Tesla mojo, you are going to succeed,” says Credit Suisse’s Levy....",Negative,0.999911904335022,0.9492037296295166,Neutral, Neutral, Positive
2022-05-11T04:00:08+0000,Musk would let Trump back on Twitter,"...It’s the Future of the Car event and of course, Tesla. And as Musk was talking, I noticed that Tesla share price shot up, even though Musk said this....",Neutral,0.9994237422943116,0.9935973882675172,Neutral, Neutral, Positive
2023-01-25T21:27:18+0000,US stocks end day flat as investors await new economic data,"...Tesla reports its fourth-quarter figures later on Wednesday, with analysts polled by Refinitiv expecting earnings of $1.01 a share on revenue of $24.03bn, up from earnings of 68 cents a share on revenue...",Neutral,0.8886626958847046,0.9983013868331908,Positive, Neutral, Neutral
2022-01-27T13:41:40+0000,Do Tesla robots dream of infinite planetary resources?,"...Elon first revealed Tesla’s plans to create robot helpers last August, in a theatrical display using, err, humans....",Neutral,0.9992682337760924,0.9999972581863404,Neutral, Neutral, Neutral
2022-12-29T05:00:26+0000,Oil and gas stocks shine in miserable year for US equities,"...ExxonMobil’s market capitalisation recently surpassed that of electric car maker Tesla, whose shares have plunged more than 50 per cent since chief executive Elon Musk bought social media platform Twitter...",Positive,0.999687910079956,0.999233603477478,Negative, positive, Positive
2022-10-05T08:19:27+0000,Musk is paying a theoretical 300% premium for Twitter Premium content,"...(Tesla shares, which Musk has been selling to raise cash for his Twitter contribution, are down 30 per cent.)...",Neutral,0.9999942779541016,0.9997588992118835,Negative, Neutral, negative
2023-01-17T16:11:14+0000,Investors slash bets on US stocks as they seek returns in Europe and EM,"...Tech titans such as Apple, Microsoft and Google owner Alphabet, as well as electric-car maker Tesla and chipmaker Nvidia, posted huge gains from the market lows in 2020....",Negative,0.7716764211654663,1.0,Positive, positive, Positive
2022-07-15T22:00:01+0000,The rock star litigator who hopes to bring Elon Musk to heel,"...According to Twitter’s complaint, the Tesla founder’s cold feet come from the recent collapse in valuations of tech companies and that his “bad faith” is plainly apparent in his tweets trashing Twitter to...",Neutral,0.9979973435401917,0.99986469745636,Negative, Neutral, negative
2022-08-15T22:50:45+0000,Hedge fund Elliott sold Twitter stake before Musk backed away from deal,"...Tesla chief executive Musk offered to buy Twitter at $54.20 a share in cash on April 14, a deal agreed by the company less than two weeks later.

Elliott declined to comment on when it sold the stock....",Neutral,0.999450385570526,0.999722182750702,Neutral, Neutral, Neutral
2022-12-08T06:23:10+0000,TSMC’s US push and chaos at ‘iPhone city’ Premium content,...And the world’s largest EV maker is planning to beat rivals Nissan and Tesla in the country on price....,Neutral,0.9998506307601928,0.9999903440475464,Neutral, Neutral, Positive
2022-12-08T06:23:10+0000,TSMC’s US push and chaos at ‘iPhone city’ Premium content,...And the world’s largest EV maker is planning to beat rivals Nissan and Tesla in the country on price....,Neutral,0.9998506307601928,0.9999903440475464,Neutral, Neutral, Positive
2022-12-29T05:00:26+0000,Oil and gas stocks shine in miserable year for US equities,"...ExxonMobil’s market capitalisation recently surpassed that of electric car maker Tesla, whose shares have plunged more than 50 per cent since chief executive Elon Musk bought social media platform Twitter...",Positive,0.999687910079956,0.999233603477478,Negative, positive, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-10-13T23:03:45+0000,Twitter claims Musk being investigated by US authoities,"...Twitter’s lawyers have demanded copies of “substantive correspondence” between Musk and federal authorities, which they say could provide ammunition for their attempt to compel the Tesla chief executive...",Neutral,0.9938204884529114,0.9999122619628906,Neutral, positive, negative
2022-07-15T22:00:01+0000,The rock star litigator who hopes to bring Elon Musk to heel,"...According to Twitter’s complaint, the Tesla founder’s cold feet come from the recent collapse in valuations of tech companies and that his “bad faith” is plainly apparent in his tweets trashing Twitter to...",Neutral,0.9979973435401917,0.99986469745636,Negative, Neutral, negative
2023-04-06T11:00:35+0000,Opec puts the power of the Russian price cap to the test Premium content,"...Opinion: Tesla is disrupting the car battery industry.

Energy Source is written and edited by Derek Brower, Myles McCormick, Justin Jacobs, Amanda Chu and Emily Goldberg....",Positive,0.8697682023048401,0.6269564032554626,Neutral, Positive,"

positive"
2023-02-04T14:00:42+0000,Corporate America is divided on odds of US recession,"...Elon Musk, Tesla’s chief executive, went further, telling analysts last week that the carmaker probably faced “a pretty difficult recession”....",Neutral,0.999447762966156,0.992472767829895,Negative, Neutral, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-01-27T20:01:20+0000,Chips are down as Tesla and Apple suffer growth pains,"...Despite the limiting factors, Tesla’s volume growth this year should be “comfortably above 50 per cent”, said CEO Elon Musk. Last year, Tesla delivered 936,222 vehicles, an annual gain of 87 per cent....",Negative,0.9999986886978148,0.9999997615814208,Positive, negative, Positive
2022-10-20T10:28:42+0000,FirstFT: Ukraine shock at Republican line on aid,...Tesla chief Elon Musk tries to brush off worries about demand Elon Musk sought to brush aside Wall Street’s worries that demand for Tesla’s electric vehicles was eroding in the face of a weakening economy...,Neutral,0.9989235997200012,0.999992847442627,Negative, Neutral, Neutral
2022-12-13T14:45:49+0000,"Fewer companies gain top score for environmental disclosures in 2022, report shows ","...Berkshire Hathaway, Tesla and oil and gas producers Saudi Aramco, ExxonMobil and Chevron are among those companies that consistently do not respond....",Neutral,0.9998226761817932,0.999816358089447,Neutral, Neutral,"

neutral"
2023-01-22T18:15:34+0000,Week Ahead: Nigeria’s $11bn lawsuit comes to court in London,...It will be another week for Elon Musk watchers (just like every other week) with Tesla reporting fourth quarter figures on Wednesday....,Neutral,0.9995997548103333,0.9999990463256836,Neutral, Neutral, Neutral
2022-04-20T04:09:03+0000,Who will back Elon Musk?,"...He still has, you know, a stake in Tesla worth hundreds of billions of dollars. He has credit with a number of banks....",Neutral,0.9988387227058412,0.9999924898147584,Neutral, Neutral, Positive
2022-10-03T06:51:59+0000,Further reading,"...— The bond market massacre of September 2022 (Adam Tooze / Substack)

— Elon Musk’s texts shatter the myth of the tech genius (The Atlantic)

— For better or worse, Tesla Bot is exactly what we expected...",Neutral,0.9977518916130066,0.9897964596748352,Neutral, Neutral, Neutral
2022-08-19T00:30:14+0000,China’s lithium champion Ganfeng mints money but walks a fine line,"...With customers including Tesla, BMW and Volkswagen, Ganfeng’s every move faces mounting scrutiny....",Neutral,0.999853491783142,0.999134361743927,Negative, Neutral, Neutral
2022-10-23T11:00:00+0000,The driverless car revolution is stuck in the slow lane,"...Last week, Tesla boss Elon Musk admitted that full self-driving software was not yet ready to be used without someone sitting behind the wheel....",Negative,0.9582589268684388,0.9966451525688172,Neutral, Neutral, Neutral
2023-04-05T17:35:11+0000,Geopolitical tensions threaten outlook for global economy,"...Although 70 per cent of the world’s electric car batteries are currently made in China, Tesla in the US has plans to upend the industry....",Negative,0.9999903440475464,0.99993896484375,Neutral, Neutral,"

positive"
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
