Date,uk-companies_Titles,uk-companies_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2022-09-08T06:04:05.205Z,Lloyd’s of London expects £1.25bn hit from Ukraine war,"Insurance market grapples with claims for aviation, shipping and bad debts",Neutral,0.9100422859191896,Neutral,0.554724395275116
2022-09-08T00:01:37.819Z,Big Oil talks up green credentials but investments fall short ,"Analysis of more than 3,000 public messages shows a ‘systematic misalignment’ on climate-related activities",Negative,0.9977056384086608,Negative,0.6041004061698914
2022-09-07T23:08:48.848Z,Cineworld laments failure to become meme stock in bankruptcy filing,UK-based group says restructuring of nearly $9bn debt and lease burden will dilute equity interests,Negative,0.9999240636825562,Negative,0.4462976157665252
2022-09-07T17:35:21.085Z,Starmer attacks Truss over stance on energy windfall tax ,Allies of Labour leader expect clash with Tory counterpart at first PMQs to be first of many ideological debates,Negative,0.994623064994812,Neutral,0.9861572980880736
2022-09-07T14:38:57.780Z,Tullow/Repsol: upstream groups are dual fuel losers in two wars Premium content,The energy crisis has driven up oil and gas prices without greatly improving the outlook for E&Ps,Neutral,0.9995809197425842,Negative,0.9998741149902344
2022-09-07T12:31:14.393Z,Ocado Retail appoints new chief as online pandemic boom fades,Hannah Gibson chosen to helm joint venture between M&S and Ocado Group,Neutral,0.999521017074585,Neutral,0.9999505281448364
2022-09-07T11:03:46.450Z,Halfords boosted by servicing needs of UK’s ageing car fleet,Higher maintenance demands helped offset slowdown in cycling sales,Neutral,0.9998140931129456,Positive,0.9999988079071044
2022-09-07T10:37:05.898Z,Chelsea FC’s new US owners sack head coach Tuchel,Dismissal follows rocky start to season and shock defeat in Champions League match,Neutral,0.9999829530715942,Neutral,0.999515175819397
2022-09-07T09:14:44.012Z,"UK housing market shows signs of slowdown, says builder Barratt",Home reservations fall over fears of inflation and rising interest rates,Neutral,0.5908871293067932,Negative,0.999941349029541
2022-09-07T04:00:28.413Z,Revolut axes graduate jobs as it conducts sweeping costs review,Fintech in throes of major business review codenamed Project Prism,Neutral,0.9999557733535768,Neutral,0.9997281432151794
2022-09-07T04:00:28.014Z,How do household energy bills compare across Europe?,UK consumers among hardest hit as governments and EU move to tackle soaring costs of generating power,Neutral,0.999958872795105,Negative,0.9999934434890748
2022-09-07T04:00:27.980Z,Blackstone-backed song rights machine suffers growing pains,Rapid expansion of Hipgnosis Songs Fund stalls as higher interest rates start to bite,Negative,0.9999762773513794,Negative,0.9998261332511902
none,none,none,0,0.0,0,0.0
2022-09-06T18:45:07.432Z,Fintech Freetrade struggled to find new backers at hoped-for valuation ,UK stock trading app turned to existing investors after £700mn price tag on company slipped in tough environment ,Negative,0.999935269355774,Negative,0.979841947555542
2022-09-06T17:24:58.861Z,The energy crisis puts a health time-bomb under Britain’s most vulnerable,"Without immediate political intervention, spiralling costs will widen inequality and shorten lives",Negative,0.9998875856399536,Positive,0.9920687675476074
2022-09-06T16:58:53.371Z,Truss energy plan: hard price cap implies soft soap for better-off voters Premium content,New UK PM’s strategy dispels calls for windfall taxes with a far more sweeping intervention in energy markets ,Neutral,0.9919473528862,Neutral,0.9889402985572816
2022-09-06T12:57:44.923Z,Housebuilder Berkeley flags cautious approach to London,Fears volatility in housing market and high inflation may slow development activity in UK capital ,Negative,0.979646623134613,Negative,0.9999774694442748
none,none,none,0,0.0,0,0.0
2022-09-06T11:29:00.279Z,European chemicals group Solvay declares truce with activist Bluebell,Companies end long-running battle over waste discharged into the Mediterranean,Neutral,0.9998997449874878,Negative,0.6617929339408875
2022-09-06T11:11:39.994Z,UK transport group Go-Ahead hit by cyber attack ,Operator says no customer data breaches detected and bus services unaffected ,Neutral,0.7431043982505798,Neutral,0.9993209838867188
none,none,none,0,0.0,0,0.0
2022-09-06T03:00:14.270Z,Capping UK energy prices is no easy task,"Proposals to limit costs appear technically, legally and politically complex",Negative,0.8184128403663635,Neutral,0.996320366859436
2022-09-05T23:04:32.011Z,Drop in UK consumer spending dents business activity in August ,Fall in card transactions amid rising cost of living hits manufacturing and service sectors ,Negative,0.9999979734420776,Negative,0.9999902248382568
2022-09-05T20:00:13.918Z,Centrica seeks billions in additional financing as collateral demands soar,Move by UK’s largest power supplier to households is latest sign of strains spreading across sector,Positive,0.709993302822113,Negative,0.9816597104072572
2022-09-05T19:32:01.401Z,UK taxpayer on hook for billions lost on Covid business loans,Data reveal which banks have the largest exposure to default and fraud under the scheme,Neutral,0.9143409132957458,Neutral,0.9900646805763244
2022-09-05T19:17:53.295Z,Promise to tackle soaring energy bills presents Truss with hard choices,What options does incoming PM have to help struggling UK households?,Positive,0.9999938011169434,Neutral,0.9896019101142884
none,none,none,0,0.0,0,0.0
2022-09-05T17:48:24.148Z,Second UK train operator to cut services amid staff shortages,Transpennine Express move will pile pressure on rail industry and north of country after summer of disruption,Negative,0.8234110474586487,Negative,0.9999850988388062
2022-09-05T17:11:57.528Z,Aston Martin shares slide after pricing rights issue at big discount ,Proceeds will be used to pay down existing debt and invest in new models ,Neutral,0.9999669790267944,Neutral,0.9999948740005492
2022-09-05T07:39:43.277Z,Truss looks at UK energy price freeze to tackle spiralling bills,Foreign secretary expected to be named new prime minister later on Monday,Neutral,0.9997177720069884,Neutral,0.99999737739563
2022-09-05T04:00:14.828Z,Lloyd’s of London defends cyber insurance exclusion for state-backed attacks ,Critics fear holes in coverage but insurers say clarity is crucial for market to develop,Neutral,0.9930723309516908,Neutral,0.9616262316703796
2022-09-05T04:00:14.231Z,Revolut under pressure from auditors after UK regulators find flaws,Financial Reporting Council said failures created ‘unacceptably high’ risk of misstatement for $33bn fintech,Negative,0.9999936819076538,Negative,0.9996449947357178
2022-09-04T18:56:06.178Z,Strains mount in European power market as UK generators call for help,Sweden and Finland announce collateral support packages with traders saying prices could break records this week,Negative,0.975944757461548,Neutral,0.9999696016311646
2022-09-03T11:00:42.402Z,Shawbrook’s £2bn sale shelved over inflation fears and weak markets,Private equity owners BC Partners and Pollen Street freeze plans to offload UK small business lender,Negative,0.9999998807907104,Neutral,0.9993888139724731
2022-09-03T11:00:42.273Z,Starling questioned by Rees-Mogg on bounceback loan recovery,UK Brexit opportunities minister asks lender how it plans to recoup sums that may have been fraudulently claimed,Negative,0.8926429748535156,Neutral,0.9994903802871704
2022-09-03T04:00:42.263Z,"UK banks pile into buy now, pay later in battle with fintechs",Defensive move to win back young customers despite default risks and increasing regulation,Neutral,0.9997387528419496,Positive,0.9999910593032836
2022-09-02T20:00:41.751Z,Whitehall prepares for winter blackouts with carbon-paper copying,Civil servants draw up plans to keep government going in the face of a growing risk of power shortages,Neutral,0.9999971389770508,Negative,0.9996121525764464
2022-09-02T18:08:43.749Z,Energy groups call for Covid-style support for UK business as bills soar,Lobby group urges government to aid small companies and warns price rises threaten closures and job cuts,Neutral,0.9999876022338868,Neutral,0.502212405204773
2022-09-02T17:00:48.604Z,Directors’ Deals: On the Beach boss buys as consumer confidence wanes,Holiday group’s shares down 65 per cent in the past year,Neutral,0.8999542593955994,Negative,0.9999676942825316
2022-09-02T17:00:48.583Z,"Investors’ Chronicle: Chesnara, Dalata, Braemar Shipping",Companies analysis from our sister publication,Neutral,0.9998167157173156,Neutral,0.9999983310699464
2022-09-02T14:58:20.929Z,UK housebuilders’ shares tumble on gloomy house price predictions,HSBC expects value of average British home to drop 7.5% with central London falling further,Negative,0.9999902248382568,Negative,0.99998140335083
none,none,none,0,0.0,0,0.0
2022-09-02T14:26:28.051Z,Peltz/Trian: activist investor gets taste of own medicine Premium content,Rebel shareholders were right to object when Trian Investors 1 changed its objectives,Neutral,0.9997088313102722,Neutral,0.997154712677002
2022-09-02T09:46:16.381Z,Shell prepares to replace chief Ben van Beurden,Gas and renewables boss Wael Sawan among candidates to head Europe’s biggest oil and gas company,Neutral,0.9921938180923462,Neutral,0.9999704360961914
2022-09-02T08:30:54.223Z,Inside Politics: Is energy rationing coming to the UK?,A big and broad policy is needed to cope with surging prices,Neutral,0.9897896647453308,Neutral,0.974847674369812
2022-09-02T04:00:55.295Z,Problems pile up at furniture company Made,"Fourteen months after its IPO, the group has issued three profit warnings, the CEO has left and investors are facing losses",Negative,0.999990701675415,Negative,0.9999992847442628
none,none,none,0,0.0,0,0.0
2022-09-02T03:00:55.436Z,Prudential pivots to Asia just as regional storm clouds gather,"Looming downturn, geopolitical instability and pandemic restrictions weigh on insurer’s new core markets",Neutral,0.9997660517692566,Negative,0.9999951124191284
2022-09-02T03:00:55.210Z,The looming cost of living challenge for UK banks,How should the sector handle this huge shock to living standards and household finances?,Negative,0.999984622001648,Negative,0.726727306842804
none,none,none,0,0.0,0,0.0
2022-09-01T23:01:53.773Z,UK fuel poverty to hit 12mn homes without ‘immediate’ action,End Fuel Poverty Coalition urges next PM to swiftly help households cope with soaring energy bills,Neutral,0.9721082448959352,Positive,0.8049452304840088
2022-09-01T22:03:47.745Z,UK’s top chicken producer warns on spiralling CO₂ costs ,"Soaring price of natural gas leads to knock-on effects, with companies such as 2 Sisters Food Group hit hard by rising costs",Negative,0.9995699524879456,Negative,0.9999746084213256
2022-09-01T18:04:45.579Z,OnlyFans owner nets $500mn windfall as platform for sex workers booms,Leo Radvinsky’s payment revealed as company unveils sevenfold surge in profits,Neutral,0.9484788775444032,Positive,0.9999969005584716
2022-09-01T17:05:55.537Z,Limit on profits of low-carbon generators in sights of new PM,Offer of long-term contracts to renewable electricity producers and nuclear plants one option for Boris Johnson’s replacement,Negative,0.9995071887969972,Neutral,0.9999111890792848
2022-09-01T14:30:52.099Z,Reckitt Benckiser: surprise CEO departure causes market shivers Premium content,Early exit of Laxman Narasimhan from the consumer goods group will concern shareholders,Negative,0.991634964942932,Negative,0.9999996423721312
none,none,none,0,0.0,0,0.0
2022-09-01T13:49:55.606Z,Hong Kong banks: ambitious bet on the mainland unravels   Premium content,Scope for further damage means a cautious approach is warranted,Neutral,0.9657717943191528,Negative,0.9922943115234376
2022-09-01T12:07:31.276Z,"UK businesses expect consumers to pay more as costs rise, finds survey","Acceleration of wage growth is entrenching pressures, say companies amid squeeze on living standards",Neutral,0.9936226010322572,Positive,0.8154482841491699
2022-09-01T11:10:51.210Z,"For solutions to the energy crisis, look across the Channel",British policy needs to become more French and vice versa,Neutral,0.9998338222503662,Neutral,0.9984416365623474
